,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
1680,1681,3.600001946324483e-07,7.987999997567385e-05,7.60199996875599e-05,0.005625119999967865,0.0003426600000238977,0.08252655999967828,0.15794163999999,0.03817262000011397
1681,1682,3.600001946324483e-07,8.121999999275432e-05,7.265999993251171e-05,0.005648700000165263,0.0003530600002704887,0.08221912000008161,0.1546342599998752,0.039311240000097315
1682,1683,3.8000034692231565e-07,7.588000007672236e-05,7.433999999193475e-05,0.0056248400000185935,0.00035375999977986793,0.082894479999959,0.15721291999980166,0.037905419999879085
1683,1684,3.7999998312443497e-07,7.74000000092201e-05,7.21799999155337e-05,0.005711439999868162,0.00035236000003351363,0.08497951999997895,0.15765797999993084,0.03641012000007322
1684,1685,3.4000004234258085e-07,8.14799997897353e-05,7.712000005994923e-05,0.005626399999891873,0.0003405200000997866,0.08483306000016455,0.15367302000013297,0.038261340000099155
1685,1686,3.7999998312443497e-07,7.717999978922308e-05,7.326000013563316e-05,0.005850459999783198,0.00035644000017782674,0.08297265999972296,0.1577666599998338,0.03663955999982136
1686,1687,4.1999992390628903e-07,7.732000012765639e-05,7.622000011906494e-05,0.0055828200001997175,0.0003386200001841644,0.0834292200001073,0.15617028000015126,0.03953492000000551
1687,1688,4.399997123982757e-07,7.906000028015114e-05,7.500000028812793e-05,0.005622760000187554,0.0003399000001081731,0.08274662000003445,0.15918109999984154,0.03894952000009653
1688,1689,4.0000013541430234e-07,7.902000033936929e-05,7.302000012714416e-05,0.006346679999842309,0.00037052000006951855,0.08780225999980758,0.1603334999999788,0.0401553600000625
1689,1690,3.5999983083456755e-07,8.143999984895345e-05,8.068000024650246e-05,0.005718340000021272,0.00034698000017669984,0.0894614000000729,0.15931624000004377,0.043143000000054596
1690,1691,3.7999998312443497e-07,7.736000006843823e-05,7.100000002537853e-05,0.005840700000044307,0.00033866000012494624,0.08452050000014424,0.15505995999992592,0.03326035999998567
1691,1692,3.7999998312443497e-07,7.626000005984679e-05,7.557999997516162e-05,0.0057580600001529095,0.00035071999991487246,0.08383642000007967,0.16450323999997635,0.040496860000348536
1692,1693,4.1999992390628903e-07,9.007999979075976e-05,7.616000002599321e-05,0.005769039999722736,0.0003604800000175601,0.0827411200003553,0.1603849999999511,0.04248055999996723
1693,1694,3.2000025385059416e-07,7.852000017010141e-05,8.0339999840362e-05,0.005755700000008801,0.0003480999999737833,0.08582497999996122,0.15759309999994003,0.04272985999996308
1694,1695,3.4000004234258085e-07,7.74799998907838e-05,7.283999984792899e-05,0.0056635599998116955,0.00034386000006634274,0.08337030000002414,0.15744544000008318,0.033142779999980124
1695,1696,4.0000013541430234e-07,7.794000011926983e-05,7.506000001740176e-05,0.0055717999999615134,0.00033712000004015863,0.08630964000003587,0.15841914000011456,0.03589839999985998
1696,1697,3.9999977161642166e-07,7.640000003448222e-05,7.812000003468711e-05,0.005767160000323202,0.00034306000015931203,0.08445204000017839,0.1567120600000635,0.04184467999984918
1697,1698,3.5999983083456755e-07,8.232000000134576e-05,7.296000003407244e-05,0.005834620000314317,0.00034835999977076424,0.08514947999974538,0.15917999999983296,0.03803713999986939
1698,1699,4.1999992390628903e-07,7.850000001781154e-05,7.372000000032131e-05,0.0056639200000063285,0.0003322600001411047,0.08524491999996826,0.15848154000013892,0.03998085999992327
1699,1700,4.0000013541430234e-07,7.719999994151294e-05,7.636000009370036e-05,0.005658400000174879,0.0003394399998796871,0.08484707999996317,0.1582689599999867,0.04077904000005219
1700,1701,4.0000013541430234e-07,7.800000021234155e-05,7.705999996687751e-05,0.006570839999767486,0.0003700400000525406,0.08563276000022597,0.1600862399998732,0.042104480000125476
1701,1702,3.7999998312443497e-07,7.933999986562413e-05,7.447999996657018e-05,0.005746060000092257,0.00035822000027110337,0.08283018000001903,0.16220376000019315,0.03758043999987422
1702,1703,4.1999992390628903e-07,7.923999983177055e-05,7.378000009339303e-05,0.005660960000022896,0.0003349400001752656,0.08571421999986342,0.15960121999996774,0.032945440000185046
1703,1704,3.5999983083456755e-07,7.996000022103544e-05,7.607999978063163e-05,0.005715720000080182,0.00033561999989615285,0.08510021999973105,0.16051929999994172,0.040240120000089516
1704,1705,5.000001692678779e-07,8.820000002742744e-05,8.330000018759165e-05,0.005854720000206726,0.00033433999997214416,0.08640417999995406,0.16456030000008467,0.043743100000210686
1705,1706,4.1999992390628903e-07,7.913999979791697e-05,7.426000011037103e-05,0.005624639999950887,0.0003600600000936538,0.08480688000017836,0.16502419999997073,0.03644942000028095
1706,1707,4.399997123982757e-07,7.580000019515864e-05,7.158000007621013e-05,0.005670620000091731,0.0003622800002631266,0.0862862199999654,0.16217085999996925,0.034478179999860005
1707,1708,4.600002284860238e-07,7.87799999670824e-05,7.485999994969462e-05,0.005669560000023921,0.00033598000009078534,0.0880085600001621,0.1659927400000015,0.03801708000028157
1708,1709,4.999998054699972e-07,8.148000015353318e-05,7.447999996657018e-05,0.005771800000002258,0.0003590200001781341,0.08445493999970495,0.16634125999989918,0.0372077399999398
1709,1710,4.2000028770416976e-07,8.046000002650544e-05,7.616000002599321e-05,0.00574001999993925,0.0003465599998889957,0.08977992000000086,0.16000954000010098,0.03752201999996032
1710,1711,4.1999992390628903e-07,7.880000011937228e-05,7.526000008510892e-05,0.0057299799998872915,0.00032714000008127186,0.08608064000000012,0.1643884799999796,0.037968840000030465
1711,1712,4.5999986468814314e-07,8.152000009431504e-05,7.447999996657018e-05,0.005736780000006547,0.0003487200003291946,0.08465281999997387,0.15994222000008448,0.03819995999983803
1712,1713,3.9999977161642166e-07,7.82999999501044e-05,7.713999984844122e-05,0.005791860000317684,0.0003507800000079442,0.09172216000006302,0.1651081799998792,0.0372988199997053
1713,1714,5.000001692678779e-07,8.271999977296218e-05,7.539999969594647e-05,0.00566292000003159,0.0003465599998889957,0.08573344000033103,0.16161289999981818,0.04508707999993931
1714,1715,3.4000004234258085e-07,8.060000000114087e-05,7.609999993292149e-05,0.005875699999887729,0.00034705999969446565,0.08713466000008338,0.16085691999978735,0.03466402000012749
1715,1716,3.4000004234258085e-07,7.874000002630054e-05,7.495999998354818e-05,0.005739719999837689,0.0003475800000160234,0.0889357199997903,0.1617147799999657,0.040162939999936496
1716,1717,3.7999998312443497e-07,7.798000006005168e-05,7.43799999327166e-05,0.005573639999784064,0.0003436799997871276,0.08978060000008554,0.16092779999999038,0.036817580000206365
1717,1718,3.399996785447001e-07,8.179999967978801e-05,7.823999985703267e-05,0.005675279999923078,0.000354460000016843,0.08973796000027505,0.16447544000002381,0.03796043999973335
1718,1719,3.4000004234258085e-07,7.769999974698294e-05,7.46199999412056e-05,0.00573949999998149,0.00035016000001633076,0.09342059999980848,0.16384419999994862,0.041040619999694175
1719,1720,4.999998054699972e-07,8.732000023883301e-05,7.985999982338399e-05,0.006354500000088592,0.00034507999989727975,0.08649970000005851,0.1645264599999791,0.04057563999995182
1720,1721,3.4000004234258085e-07,7.90199999755714e-05,7.499999992433004e-05,0.0057088200002908705,0.000342119999913848,0.08755837999997311,0.16209749999979978,0.03946224000028451
1721,1722,3.7999998312443497e-07,7.9840000034892e-05,7.346000020334032e-05,0.0058413999999174845,0.0003666799999336945,0.08480531999994127,0.16220398000004935,0.042837480000162034
1722,1723,3.4000004234258085e-07,8.345999995071907e-05,7.2820000059437e-05,0.0058315599999332335,0.0003414599999814527,0.09104654000002484,0.16163010000018402,0.042278860000078564
1723,1724,3.9999977161642166e-07,8.02400001703063e-05,7.337999995797873e-05,0.0056430800002999605,0.00034109999978682026,0.08633090000002994,0.1617796599999565,0.04230655999999726
1724,1725,3.9999977161642166e-07,7.947999984025955e-05,7.486000031349249e-05,0.00575012000008428,0.0003538799999660114,0.08465708000003361,0.1657923800001299,0.038141579999864915
1725,1726,4.600002284860238e-07,7.858000026317313e-05,7.56800000090152e-05,0.005723119999674964,0.00035026000005018433,0.08666723999995156,0.16606739999988349,0.04014912000020558
1726,1727,4.5999986468814314e-07,8.56399998156121e-05,8.133999981509987e-05,0.006788439999945694,0.0003544999999576248,0.08785840000018652,0.1655177200002072,0.04116208000014012
1727,1728,4.1999992390628903e-07,8.154000024660491e-05,7.640000003448222e-05,0.005694339999899966,0.00034290000003238673,0.08632106000004569,0.16430083999985073,0.03587712000007741
1728,1729,3.7999998312443497e-07,7.791999996697996e-05,8.30399996630149e-05,0.005869220000022324,0.0003648999998404179,0.08778614000002563,0.16677636000022175,0.04526379999988421
1729,1730,4.2000028770416976e-07,7.9840000034892e-05,7.547999994130805e-05,0.005697280000094907,0.00033911999998963437,0.08800730000002659,0.16593611999996938,0.040418900000076974
1730,1731,4.399997123982757e-07,8.940000006987247e-05,8.191999986593146e-05,0.006227560000115773,0.000342119999913848,0.08808231999973941,0.16478586000012002,0.044118019999950776
1731,1732,4.0000013541430234e-07,8.014000013645273e-05,7.585999992443249e-05,0.005715960000088671,0.00035332000006746964,0.0868759199998749,0.16844596000009915,0.04062352000000828
1732,1733,3.600001946324483e-07,7.929999992484227e-05,7.605999999213964e-05,0.005905400000119698,0.00036344000000099186,0.08655929999986256,0.16976507999970636,0.04260886000010942
1733,1734,4.4000007619615645e-07,7.939999995869585e-05,7.593999980599619e-05,0.005676740000126301,0.00034330000016780104,0.09100403999982518,0.1674226600000111,0.03447658000004594
1734,1735,4.5999986468814314e-07,8.591999976488296e-05,8.834000000206288e-05,0.006433280000055675,0.00036498000008577947,0.093711919999987,0.16728712000003726,0.043456159999914236
1735,1736,4.2000028770416976e-07,8.047999981499742e-05,7.908000006864312e-05,0.005834659999891301,0.00034004000008280855,0.09006187999984831,0.16598273999989033,0.041276139999899895
1736,1737,4.4000007619615645e-07,8.520000010321382e-05,7.406000004266389e-05,0.005765439999959199,0.00036050000016984995,0.09368506000027992,0.16294588000018848,0.030704220000188798
1737,1738,4.1999992390628903e-07,8.290000005217735e-05,7.504000022890977e-05,0.005721320000156993,0.0003520800000842428,0.09135744000013801,0.16883613999998487,0.04194984000023396
1738,1739,3.7999998312443497e-07,8.210000014514662e-05,7.662000025447924e-05,0.005855700000029174,0.00036508000011963303,0.09385390000024926,0.1694474799998716,0.033258879999993954
1739,1740,3.7999998312443497e-07,7.948000020405744e-05,7.680000016989652e-05,0.005736160000014934,0.0003434199999901466,0.08858660000005329,0.1659624599997187,0.04189034000009997
1740,1741,3.4000004234258085e-07,7.825999964552465e-05,7.477999970433302e-05,0.005808579999938957,0.00036615999997593465,0.09170777999970596,0.16434777999966171,0.041703720000077736
1741,1742,3.4000004234258085e-07,8.084000000962988e-05,7.57600002543768e-05,0.005844120000256225,0.00035284000005049166,0.08839657999997144,0.16930480000009993,0.04131322000030195
1742,1743,3.4000004234258085e-07,7.990000012796372e-05,7.865999978093897e-05,0.0059200799998507135,0.0003602000000682892,0.09294183999991219,0.1696767400000681,0.03893577999988338
1743,1744,3.5999983083456755e-07,7.963999996718485e-05,8.362000007764437e-05,0.0059461200002260736,0.0003511999999318505,0.08843764000012015,0.1704565600000933,0.04540157999981602
1744,1745,3.4000004234258085e-07,8.008000004338101e-05,7.716000000073109e-05,0.00589667999993253,0.00035871999971277547,0.08873190000012983,0.16413613999975496,0.03381311999983154
1745,1746,3.600001946324483e-07,8.091999989119358e-05,7.666000019526109e-05,0.005876219999845489,0.00034879999984696044,0.09159620000027643,0.16784452000028977,0.04335903999999573
1746,1747,3.5999983083456755e-07,7.987999997567385e-05,8.118000005197246e-05,0.0056994400001713075,0.00034511999983806164,0.08958367999985058,0.16850248000009743,0.04175089999989723
1747,1748,3.7999998312443497e-07,8.044000023801345e-05,7.728000018687453e-05,0.006772179999825312,0.0003402399997867178,0.10478624000024865,0.16585644000006142,0.04226181999983965
1748,1749,3.600001946324483e-07,7.807999973010737e-05,7.382000003417489e-05,0.005891100000008009,0.0003658400000858819,0.08823286000006192,0.17445580000021438,0.042884940000294594
1749,1750,3.9999977161642166e-07,8.051999975577928e-05,7.598000011057592e-05,0.0069639399996958675,0.00034786000032909213,0.09165207999976702,0.1669318000000203,0.044258799999806794
1750,1751,3.7999998312443497e-07,0.00011176000007253605,8.439999983238522e-05,0.0057952600000135135,0.0003536799998983042,0.08983393999988039,0.17091404000020702,0.04641362000002118
1751,1752,3.5999983083456755e-07,7.998000000952743e-05,7.858000026317313e-05,0.005848160000095959,0.0003522800001519499,0.09136619999990217,0.1723362400000042,0.03357549999964249
1752,1753,5.000001692678779e-07,8.662000000185799e-05,8.353999983228278e-05,0.006688180000128341,0.0003754800000024261,0.08912885999998252,0.168356539999877,0.06559238000008918
1753,1754,7.999999070307239e-07,0.00016845999998622575,0.00014018000001669861,0.0070569200001045825,0.0003809400001046015,0.0926320200000191,0.2320717600003263,0.043037140000160436
1754,1755,4.800000169780105e-07,8.634000005258713e-05,8.170000000973232e-05,0.0070519799999601675,0.0003416999999899417,0.09752004000001761,0.17298231999993732,0.04183216000019456
1755,1756,4.800000169780105e-07,7.999999979801942e-05,7.581999998365063e-05,0.005756599999949685,0.0003548399999999674,0.10039515999997092,0.17664691999998466,0.0418074200002593
1756,1757,4.800000169780105e-07,8.421999991696794e-05,7.63200001529185e-05,0.005832160000136355,0.00036475999986578244,0.0915584399997897,0.17171610000004875,0.0423720200000389
1757,1758,4.800000169780105e-07,8.158000018738676e-05,7.650000006833579e-05,0.005874340000082157,0.00036253999969630967,0.09043856000025699,0.16906683999986855,0.04324320000014268
1758,1759,4.800000169780105e-07,8.601999979873654e-05,7.957999987411313e-05,0.005889719999686349,0.00036384000013640617,0.0896859399999812,0.1730978799998411,0.04437735999999859
1759,1760,4.2000028770416976e-07,7.963999996718485e-05,7.446000017807819e-05,0.005855700000029174,0.00034353999981249215,0.0934508400001505,0.17137729999994916,0.043196000000170896
1760,1761,4.5999986468814314e-07,7.970000006025657e-05,7.790000017848797e-05,0.005916140000044834,0.0003710400000272784,0.09058244000007107,0.170759420000104,0.042900139999983364
1761,1762,4.4000007619615645e-07,8.65399997564964e-05,8.416000018769409e-05,0.00584606000011263,0.00035903999996662607,0.09488791999974637,0.17406689999988884,0.043812579999939774
1762,1763,4.4000007619615645e-07,8.185999977285973e-05,7.310000000870787e-05,0.006000979999953415,0.00035920000009355136,0.09181495999982872,0.18061923999994178,0.03893073999970511
1763,1764,5.000001692678779e-07,8.562000002712011e-05,7.382000003417489e-05,0.005916620000061812,0.0003523799998220056,0.09901449999997566,0.17217944000003627,0.04269722000026377
1764,1765,4.800000169780105e-07,8.081999985734e-05,7.805999994161538e-05,0.005829839999933029,0.0003497999998216983,0.09149257999997644,0.1812396000001172,0.042342199999984585
1765,1766,3.8000034692231565e-07,8.185999977285973e-05,8.124000014504418e-05,0.006089499999870895,0.00036385999992489816,0.09384116000001086,0.1761594999999943,0.044859559999895285
1766,1767,4.800000169780105e-07,8.290000005217735e-05,7.614000023750122e-05,0.005861860000004526,0.00035033999993174805,0.09021260000008624,0.17377374000025156,0.036802840000018475
1767,1768,4.5999986468814314e-07,8.355999998457264e-05,7.820000028004869e-05,0.005735139999887906,0.0003529000001435634,0.09803078000004462,0.18094851999994715,0.045813999999882074
1768,1769,5.000001692678779e-07,8.072000018728431e-05,7.677999965380878e-05,0.00583729999998468,0.00035787999986496287,0.09250659999997879,0.17190381999971577,0.04154772000001685
1769,1770,4.399997123982757e-07,7.952000014483928e-05,7.850000001781154e-05,0.005921619999935501,0.00035740000021178275,0.09454969999969762,0.17752244000002976,0.042562180000095394
1770,1771,4.800000169780105e-07,8.089999973890372e-05,7.684000011067837e-05,0.005787140000029467,0.0003469399998721201,0.0943117799997708,0.17534228000004076,0.04427931999998691
1771,1772,4.1999992390628903e-07,8.224000011978206e-05,7.716000000073109e-05,0.005800660000022617,0.0003468800001428463,0.09504217999965477,0.1801993199998833,0.042855019999842626
1772,1773,4.4000007619615645e-07,8.142000006046146e-05,7.949999999254942e-05,0.005838159999984782,0.0003612800002883887,0.09218801999995777,0.17500464000004284,0.042124619999958667
1773,1774,4.0000013541430234e-07,8.153999988280702e-05,7.841999977244995e-05,0.005981959999917308,0.00036752000014530497,0.09241578000001027,0.17663752000007663,0.043265140000221435
1774,1775,5.199999577598646e-07,8.316000021295622e-05,7.78800000261981e-05,0.005931100000088918,0.0003477400001429487,0.09184323999979824,0.17263701999982003,0.04617567999994208
1775,1776,4.800000169780105e-07,8.152000009431504e-05,7.802000000083354e-05,0.0059200600000622215,0.000358339999729651,0.09089558000014222,0.17578356000012718,0.04220465999969747
1776,1777,4.399997123982757e-07,7.895999988249969e-05,7.621999975526705e-05,0.0058572599999024534,0.0003444399997533765,0.09506536000008055,0.1776813199998287,0.036167280000154275
1777,1778,4.5999986468814314e-07,8.101999992504716e-05,7.753999998385552e-05,0.005939099999886821,0.00035930000012740493,0.09352824000015972,0.17274728000011236,0.0435617999999522
1778,1779,4.4000007619615645e-07,8.280000001832377e-05,7.667999998375307e-05,0.00595288000004075,0.0003589399999327725,0.09421175999996194,0.17601421999970626,0.0431587999999465
1779,1780,5.199999577598646e-07,8.486000006087124e-05,7.928000013635028e-05,0.005917760000011185,0.00035758000012720004,0.09646438000017951,0.17610435999995389,0.04306969999997819
1780,1781,4.5999986468814314e-07,8.286000011139549e-05,0.00010269999984302558,0.006112719999873661,0.0003538000000844477,0.09383046000002651,0.17275120000012975,0.04213549999985844
1781,1782,4.1999992390628903e-07,8.535999986634125e-05,7.390000027953647e-05,0.00608509999983653,0.00037517999990086535,0.09345992000016849,0.17322608000031323,0.04162907999998424
1782,1783,4.2000028770416976e-07,8.732000023883301e-05,7.704000017838553e-05,0.005965619999915362,0.0003683599999931175,0.09346052000000782,0.1848152000002301,0.04068831999975373
1783,1784,4.4000007619615645e-07,8.157999982358888e-05,7.654000000911765e-05,0.006072519999725046,0.0003647999998065643,0.09723311999987345,0.17624109999997017,0.04587384000005841
1784,1785,4.2000028770416976e-07,8.042000008572359e-05,7.790000017848797e-05,0.005861619999996038,0.00036244000002625396,0.0948134399997798,0.17500419999996666,0.04544126000000688
1785,1786,5.000001692678779e-07,8.907999981602188e-05,0.00010146000022359658,0.0059004599999752825,0.0003593199999158969,0.0956382799999119,0.1759604399998352,0.047124579999945126
1786,1787,4.1999992390628903e-07,8.463999984087422e-05,7.74799998907838e-05,0.005942700000014156,0.00035620000016933773,0.09511982000003627,0.17957900000001245,0.03874705999987782
1787,1788,4.1999992390628903e-07,8.207999999285676e-05,7.827999979781453e-05,0.005931240000063553,0.00035495999982231296,0.09540383999992627,0.17764070000011997,0.046010020000176156
1788,1789,5.199999577598646e-07,8.369999995920807e-05,7.917999973869883e-05,0.005972320000000764,0.0003522399998473702,0.09708639999989828,0.1938588000000891,0.0458807800001523
1789,1790,4.800000169780105e-07,8.252000006905291e-05,7.765999980620108e-05,0.0059539400001085594,0.0003535399999236688,0.10295115999979317,0.1774816400000418,0.045967860000018845
1790,1791,4.399997123982757e-07,8.586000003560912e-05,8.458000011160038e-05,0.0060369999999238646,0.0003656000000773929,0.0960936400002538,0.18247663999973157,0.04007955999986734
1791,1792,4.4000007619615645e-07,8.25399998575449e-05,7.80400001531234e-05,0.006033279999974184,0.0003681999998661922,0.09980537999981606,0.1775603999998566,0.04545178000007581
1792,1793,4.0000013541430234e-07,8.084000000962988e-05,7.839999998395796e-05,0.006007060000047204,0.000364120000085677,0.09516567999999097,0.1813114399999904,0.04354133999986516
1793,1794,5.600002623395995e-07,8.854000006977003e-05,7.977999994182027e-05,0.005951540000023669,0.0003502800002024742,0.09444833999987168,0.18094425999988745,0.0440803199999209
1794,1795,4.4000007619615645e-07,8.084000000962988e-05,7.85399999585934e-05,0.0058760200001415795,0.0003559600001608487,0.09404887999990023,0.17639869999984512,0.04338848000006692
1795,1796,4.4000007619615645e-07,8.280000001832377e-05,7.956000008562114e-05,0.006056739999985438,0.00035514000010152815,0.10269112000023597,0.1790744599999016,0.04483412000008684
1796,1797,4.600002284860238e-07,8.07399999757763e-05,7.497999977204017e-05,0.006041900000127498,0.0003633200001786463,0.09552127999995719,0.18119110000006913,0.047129479999784965
1797,1798,4.5999986468814314e-07,8.20400000520749e-05,9.113999985856935e-05,0.00604483999995864,0.00035439999992377126,0.09954151999991154,0.18182233999978054,0.04351773999987927
1798,1799,4.0000013541430234e-07,8.24400001874892e-05,7.848000022931955e-05,0.006564000000071246,0.0003596000002289657,0.09520252000002075,0.18138636000003316,0.04502137999988918
1799,1800,4.4000007619615645e-07,8.218000002671033e-05,7.815999997546896e-05,0.005978959999993094,0.00035333999985596163,0.09982459999991988,0.1828206999998656,0.04480251999993925
1800,1801,4.4000007619615645e-07,8.354000019608065e-05,7.868000029702671e-05,0.005965619999915362,0.00035406000024522654,0.10046327999989443,0.1840448599999945,0.04077061999996658
1801,1802,4.4000007619615645e-07,8.091999989119358e-05,7.708000011916739e-05,0.006027519999770447,0.0003800400001637172,0.09507776000027661,0.1932134799997584,0.04617558000027202
1802,1803,4.1999992390628903e-07,8.238000009441748e-05,7.975999978953041e-05,0.0059465399997861825,0.0003605599998991238,0.09441422000018065,0.1799919000000955,0.04053163999997196
1803,1804,4.5999986468814314e-07,8.281999980681576e-05,0.00010217999988526572,0.006055819999892265,0.0003613999997469364,0.09558102000009967,0.18239302000001772,0.0452809200000047
1804,1805,5.199999577598646e-07,9.266000015486497e-05,8.487999984936323e-05,0.006855719999657594,0.00036398000011104157,0.09665800000002492,0.1846750400000019,0.04322954000017489
1805,1806,4.600002284860238e-07,8.387999987462536e-05,7.9100000220933e-05,0.007267519999732031,0.0005774599998403573,0.09531411999996635,0.18201459999982034,0.04152522000003955
1806,1807,4.1999992390628903e-07,8.262000010290649e-05,7.77199998992728e-05,0.00601518000003125,0.0003633399999671383,0.09588334000000032,0.18187164000009942,0.03950351999992563
1807,1808,5.000001692678779e-07,8.20400000520749e-05,8.242000003519934e-05,0.006156120000014198,0.0003717000003234716,0.09689284000014595,0.183750499999951,0.047610559999884575
1808,1809,4.1999992390628903e-07,8.625999980722554e-05,7.540000005974434e-05,0.005987159999858704,0.00035969999989902133,0.09706723999988753,0.17429744000000938,0.04106766000004427
1809,1810,4.4000007619615645e-07,8.198000032280106e-05,7.820000028004869e-05,0.005961440000100992,0.0003525799998897128,0.09590931999991881,0.18839799999987009,0.04498810000004596
1810,1811,4.4000007619615645e-07,8.20400000520749e-05,7.713999984844122e-05,0.0060219799997867085,0.00037234000010357706,0.09712612000002992,0.1863091600000189,0.04086132000011276
1811,1812,4.4000007619615645e-07,8.195999980671331e-05,7.724000024609268e-05,0.006102539999847068,0.00036457999995036515,0.09957322000009299,0.18002167999984522,0.04351501999990433
1812,1813,4.600002284860238e-07,8.173999995051418e-05,7.638000024599024e-05,0.006122479999976349,0.00035816000017803163,0.10478475999989315,0.18482032000028994,0.041791119999834335
1813,1814,6.400001439033076e-07,0.0001286999999138061,0.00012529999985417818,0.006872099999964121,0.0003866999999445397,0.09722517999980482,0.18938204000005499,0.04548066000024846
1814,1815,5.000001692678779e-07,8.249999991676305e-05,7.842000013624784e-05,0.006067020000045886,0.00036417999981495084,0.10562014000024647,0.19332224000027054,0.04270110000034037
1815,1816,4.5999986468814314e-07,8.152000009431504e-05,7.564000006823334e-05,0.0060876399998960554,0.0003811399998085108,0.10372563999990234,0.1803377799998998,0.048077559999728695
1816,1817,4.1999992390628903e-07,8.384000029764138e-05,7.89400000940077e-05,0.006072239999775774,0.00036276000028010456,0.09727232000004733,0.1898341200001596,0.04468636000019614
1817,1818,4.0000013541430234e-07,8.225999990827405e-05,7.76400000177091e-05,0.0059941799998341596,0.000356399999873247,0.10071155999976326,0.1855048999997962,0.04181645999997272
1818,1819,4.1999992390628903e-07,8.50600001285784e-05,7.84600000770297e-05,0.006046760000026552,0.0003683999999338994,0.09727487999989534,0.18437658000002558,0.04685643999982858
1819,1820,4.4000007619615645e-07,8.249999991676305e-05,8.782000004430302e-05,0.0060912400000233905,0.000379379999867524,0.09700756000020191,0.18763462000024447,0.04237112000009802
1820,1821,4.0000013541430234e-07,8.296000014524907e-05,7.805999994161538e-05,0.005979440000010073,0.0003555800001777243,0.10006797999994888,0.1825487800000701,0.04619184000002861
1821,1822,1.1000000085914508e-06,9.773999991011806e-05,9.68000000284519e-05,0.006463539999822387,0.0004058200000145007,0.10478221999983361,0.1838333799998509,0.04657815999999002
1822,1823,4.600002284860238e-07,8.273999992525205e-05,7.867999993322883e-05,0.006133840000256896,0.00035829999978886917,0.09877397999989626,0.18828923999972175,0.04775821999974141
1823,1824,4.800000169780105e-07,8.328000003530179e-05,7.981999988260213e-05,0.006088500000259955,0.0003694999999424908,0.10081215999998676,0.1882737399999314,0.045506620000014666
1824,1825,4.4000007619615645e-07,8.469999993394594e-05,8.067999988270458e-05,0.006317440000202623,0.0003920600000128616,0.09942379999993137,0.18299358000003849,0.04316185999996378
1825,1826,3.9999977161642166e-07,8.425999985774978e-05,8.072000018728431e-05,0.00604907999986608,0.00035706000016944017,0.10240191999982926,0.18657312000032106,0.04702601999997569
1826,1827,4.1999992390628903e-07,8.060000000114087e-05,7.517999983974732e-05,0.006083399999988614,0.0003880599997501122,0.10334316000007675,0.186101939999935,0.043344419999993986
1827,1828,4.4000007619615645e-07,8.282000017061364e-05,7.866000014473684e-05,0.0060701200000039535,0.00035955999992438593,0.09973075999987487,0.19205282000002627,0.0377807999997458
1828,1829,4.0000013541430234e-07,8.269999998447019e-05,8.307999996759463e-05,0.006257019999975455,0.0003689400000439491,0.10126053999993019,0.18482785999985935,0.034491519999937735
1829,1830,4.4000007619615645e-07,8.24400001874892e-05,7.713999984844122e-05,0.006086000000141212,0.00036206000004312955,0.09957221999975445,0.18359907999983988,0.04474599999994098
1830,1831,4.799996531801298e-07,8.597999985795468e-05,8.067999988270458e-05,0.00614793999993708,0.00037114000006113204,0.09732848000021477,0.18783977999992202,0.04001238000018929
1831,1832,4.1999992390628903e-07,8.517999995092396e-05,7.77199998992728e-05,0.0061793799999577455,0.0003741399999853456,0.09755972000020847,0.19184941999992589,0.049161239999739335
1832,1833,4.600002284860238e-07,8.376000005227979e-05,7.878000033088029e-05,0.006182780000017374,0.00037967999996908476,0.10344733999991149,0.18812003999992158,0.04394632000003185
1833,1834,4.4000007619615645e-07,8.328000003530179e-05,7.753999998385552e-05,0.006023660000209929,0.0003567800002201693,0.09876254000009795,0.18693458000016108,0.04800281999996514
1834,1835,4.1999992390628903e-07,8.868000004440546e-05,8.084000000962988e-05,0.0061668199999985514,0.0003813399998762179,0.10207216000017069,0.1862632799999119,0.03909526000024925
1835,1836,4.4000007619615645e-07,8.432000031461939e-05,8.067999988270458e-05,0.00608544000024267,0.0003889399999025045,0.09733607999987726,0.18401852000024518,0.03920618000011018
1836,1837,4.600002284860238e-07,8.696000004420057e-05,8.541999995941296e-05,0.006331720000162022,0.0003983200000220677,0.11015193999992334,0.18964362000006077,0.04498142000011285
1837,1838,4.800000169780105e-07,8.314000006066635e-05,8.087999995041173e-05,0.0063168600001517914,0.00039126000010583086,0.10070869999981369,0.18990025999992213,0.050354880000304546
1838,1839,5.599998985417187e-07,9.310000023106113e-05,8.564000017940998e-05,0.006517320000057225,0.0003845999999612104,0.1075185199999396,0.18519818000022498,0.0407740400001785
1839,1840,4.0000013541430234e-07,8.40000000607688e-05,7.661999989068135e-05,0.006252239999957965,0.00037268000014591964,0.0998903200001223,0.18728961999986496,0.0475678800001333
1840,1841,4.5999986468814314e-07,8.404000000155065e-05,7.895999988249969e-05,0.0061381399998936105,0.00037273999987519346,0.10072499999987486,0.1916609399999288,0.0466082800001459
1841,1842,4.4000007619615645e-07,8.046000002650544e-05,7.823999985703267e-05,0.006128700000044773,0.0003661999999167165,0.10032783999995445,0.19776305999985197,0.04196265999999014
