,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
1659,1660,8.399998478125781e-07,8.087999922281596e-05,8.127999972202815e-05,0.005636080000112997,0.00033212000016646925,0.4032689200004825,0.0037986199997249058,0.008955499999501626
1660,1661,8.600000001024455e-07,7.961999981489498e-05,8.258000016212464e-05,0.0058906599995680155,0.000338660000852542,0.402376600000207,0.003968640000312007,0.008796239999719546
1661,1662,8.600000001024455e-07,8.015999992494471e-05,7.320000040635932e-05,0.005834040000263485,0.0003101400001469301,0.40496342000042207,0.003933180000967695,0.008837700000003678
1662,1663,7.399994501611218e-07,8.231999963754788e-05,8.115999989968258e-05,0.005772159999833093,0.0003448399998887908,0.40404467999906046,0.0038320200001180638,0.008826960000078543
1663,1664,8.999999408842996e-07,8.094000004348345e-05,8.229999948525802e-05,0.005766159999984666,0.0003354200001922436,0.4039184999994177,0.00387213999965752,0.008771419999902719
1664,1665,7.800001185387373e-07,8.232000000134576e-05,8.299999972223304e-05,0.006069359999673907,0.00033147999965876807,0.4004665600001317,0.003835579999940819,0.009145139999964158
1665,1666,7.999999070307239e-07,7.994000006874557e-05,8.441999998467508e-05,0.005751319999762927,0.00034025999993900766,0.4122339200002898,0.004157139999733772,0.00934302000059688
1666,1667,8.999999408842996e-07,8.071999982348644e-05,8.25399998575449e-05,0.005614299999797368,0.00033546000049682333,0.4133410999995249,0.004007499999352149,0.00897661999988486
1667,1668,7.999999070307239e-07,8.280000074591953e-05,8.061999978963286e-05,0.005480200000238256,0.00032057999997050504,0.444267519999994,0.003995180000129039,0.009866180000608437
1668,1669,8.200000593205914e-07,8.095999983197544e-05,8.043999951041769e-05,0.006164440000429749,0.00035436000071058514,0.40633042000008573,0.003937240000595921,0.00917676000026404
1669,1670,1.0200004908256232e-06,8.406000015384051e-05,8.118000005197246e-05,0.0060248000001593026,0.0003383400002348935,0.41025302000016384,0.0039973399998416426,0.009083179999652202
1670,1671,9.800005500437692e-07,8.311999990837649e-05,8.367999944312033e-05,0.005879380000260425,0.0003177599999617087,0.4045963799995661,0.0039008200004900574,0.00910862000018824
1671,1672,1.0399999155197293e-06,8.100000013655517e-05,7.579999946756288e-05,0.005941159999565571,0.00032228000018221794,0.4416200600004231,0.004250880000108736,0.009603579999748035
1672,1673,8.799997885944322e-07,8.367999944312033e-05,8.159999997587874e-05,0.006157660000462783,0.00035365999974601436,0.4092017400002078,0.003816720000031637,0.009101799999916694
1673,1674,9.999996109399944e-07,8.129999987431802e-05,8.183999998436775e-05,0.006127540000670706,0.0003411199999391101,0.4186184200007119,0.0039255799998500155,0.009099979999882634
1674,1675,7.199996616691351e-07,8.415999982389622e-05,8.134000017889775e-05,0.00583915999995952,0.0003467400005320087,0.4047876599994197,0.003938800000105403,0.009151859999474255
1675,1676,8.599996363045648e-07,8.869999983289745e-05,8.99599999684142e-05,0.00677109999996901,0.0003759999995963881,0.41826827999975646,0.003942620000452734,0.009228159999474883
1676,1677,7.600003300467506e-07,7.988000033947174e-05,8.229999984905589e-05,0.006138600000122096,0.0003431199998885859,0.4211040399997728,0.00392130000036559,0.009227059999466292
1677,1678,8.000002708286047e-07,8.782000004430302e-05,0.00010633999991114252,0.006032019999838667,0.0003437600003962871,0.4236087599998427,0.0038972800000919962,0.009342560000004597
1678,1679,9.200004569720476e-07,8.149999994202516e-05,8.158000018738676e-05,0.005582680000225082,0.0003354200001922436,0.4344281400004547,0.003949819999616011,0.009308600000076694
1679,1680,7.999999070307239e-07,8.337999970535748e-05,8.674000018800143e-05,0.005578760000207694,0.00034689999956754035,0.4144883999997546,0.0043440000001282895,0.009208079999734765
1680,1681,8.200004231184721e-07,8.33400001283735e-05,7.943999989947769e-05,0.0063249200000427665,0.00035334000021975954,0.41892275999998674,0.003929139999308972,0.009126539999851958
1681,1682,8.999999408842996e-07,8.182000019587576e-05,8.089999973890372e-05,0.005945039999642176,0.00034259999993082604,0.4408833200002846,0.00609812000002421,0.014618780000455444
1682,1683,1.460000203223899e-06,0.00014914000021235552,0.0001472000003559515,0.006688340000619064,0.0003587800005334429,0.48833164000025137,0.007080660000428907,0.010726839999915683
1683,1684,8.000002708286047e-07,8.882000001904089e-05,8.865999989211559e-05,0.007572219999565278,0.0005142199999681907,0.440186580000227,0.003969820000202162,0.00925245999969775
1684,1685,8.999992132885381e-07,8.218000039050821e-05,8.195999980671331e-05,0.00583948000021337,0.00035144000030413737,0.4195571399999608,0.003911099999459111,0.009066699999675621
1685,1686,7.799997547408566e-07,8.158000055118464e-05,8.170000073732808e-05,0.0060341999993397625,0.00035397999999986496,0.41854525999988257,0.004076019999774872,0.009185599999909755
1686,1687,8.800001523923129e-07,8.486000042466913e-05,7.533999996667262e-05,0.0056945799999084555,0.000311639999927138,0.41791291999979874,0.003941599999598111,0.0093116199997894
1687,1688,9.200004569720476e-07,8.183999998436775e-05,8.360000028915238e-05,0.005754939999678754,0.00034558000006654763,0.4154173800001445,0.0038871600001584737,0.009062540000013542
1688,1689,8.199996955227106e-07,8.811999978206587e-05,8.078000064415392e-05,0.00672666000064055,0.00035218000011809635,0.4212050799997087,0.004040019999956712,0.009347100000013597
1689,1690,9.60000033956021e-07,8.203999968827702e-05,8.146000000124332e-05,0.005933600000207662,0.00034395999973639845,0.41997474000017976,0.004063479999967967,0.009346539999751258
1690,1691,8.399998478125781e-07,8.421999991696794e-05,8.640000014565885e-05,0.005789440000080503,0.00035406000024522654,0.4144499400001223,0.0038630200000625337,0.009289040000294336
1691,1692,8.800001523923129e-07,8.266000004368834e-05,8.174000067810994e-05,0.005838339999536401,0.0003544200000760611,0.42842253999988317,0.003981600000042817,0.009811279999848922
1692,1693,7.599999662488699e-07,8.191999986593146e-05,8.111999995890074e-05,0.006063060000087717,0.00033234000002266837,0.4553861199998209,0.0040145399998436915,0.009349360000123852
1693,1694,9.200004569720476e-07,8.035999999265187e-05,8.234000015363562e-05,0.006507200000487501,0.00035406000060902445,0.4427449600003456,0.003930219999529072,0.009236479999890435
1694,1695,9.399998816661537e-07,8.50600001285784e-05,8.40799999423325e-05,0.005967620000228635,0.0003585599995858502,0.43699948000066796,0.0041111199996521465,0.009453539999958594
1695,1696,8.600000001024455e-07,8.203999968827702e-05,8.094000077107921e-05,0.006112420000499696,0.00036889999973936937,0.42206273999945554,0.0040072399999189654,0.009271299999818438
1696,1697,7.999995432328433e-07,8.446000101685059e-05,8.339999985764734e-05,0.00615722000002279,0.000333860000318964,0.42264651999976194,0.003857900000002701,0.009244720000060625
1697,1698,7.400001777568832e-07,8.500000039930455e-05,8.149999957822729e-05,0.006199899999774061,0.0003293199999461649,0.4824789199999941,0.004021179999836022,0.01352660000011383
1698,1699,1.5400000847876072e-06,0.00012637999971047974,0.00012630000019271393,0.00667539999994915,0.0003668000001198379,0.4839912800001912,0.004128019999916433,0.009324399999240996
1699,1700,7.799997547408566e-07,8.232000000134576e-05,8.6360000204877e-05,0.006234760001098039,0.0003539199999067932,0.49179197999910684,0.004072140000062063,0.009643439999854309
1700,1701,1.4000001101521774e-06,0.00013499999986379407,0.00014292000014393125,0.009968300000036835,0.0005342199998267461,0.4420677399997658,0.00403911999965203,0.009502279999651364
1701,1702,8.399998478125781e-07,8.186000013665762e-05,8.28400003229035e-05,0.00623734000037075,0.0003485400004137773,0.4596838800000114,0.004113840000354685,0.00947470000028261
1702,1703,7.799997547408566e-07,8.503999961249065e-05,8.262000010290649e-05,0.0061654400004044875,0.00035449999923002905,0.43065823999932035,0.004010579999885522,0.009328480000112905
1703,1704,7.599999662488699e-07,8.340000022144523e-05,8.720000005268957e-05,0.005760060000466183,0.0003438999996433267,0.42958768000062264,0.0040225799999461746,0.00941473999992013
1704,1705,8.399998478125781e-07,8.369999995920807e-05,8.166000006895046e-05,0.006006019999404089,0.000340180000057444,0.45320586000016194,0.004123800000161282,0.009460160000162431
1705,1706,1.1199994332855566e-06,8.372000047529582e-05,8.250000028056092e-05,0.00693327999979374,0.0005341599997336743,0.48919203999976163,0.004154600000038045,0.0095149600001605
1706,1707,8.799997885944322e-07,8.610000004409813e-05,8.708000023034401e-05,0.005908960000306251,0.0003447000002779532,0.44169302000009336,0.004084719999809749,0.009360539999761386
1707,1708,7.599996024509892e-07,8.702000013727229e-05,8.16399999166606e-05,0.005571540000164532,0.0003563199999916833,0.4319983199995477,0.004246300000522752,0.009528119999231421
1708,1709,1.1399995855754242e-06,9.351999942737166e-05,8.635999984107912e-05,0.006545359999654466,0.00036633999989135193,0.4402317199997924,0.0038193000007595403,0.009275840000191238
1709,1710,8.599996363045648e-07,8.214000044972635e-05,8.416000018769409e-05,0.005862640000123065,0.0003400399997190107,0.43233921999999436,0.004527819999930216,0.00953283999915584
1710,1711,7.999999070307239e-07,8.441999925707932e-05,8.425999985774978e-05,0.005766620000213152,0.0003465399997367058,0.4337554799996724,0.003929360000256565,0.009439900000143098
1711,1712,8.800001523923129e-07,8.338000043295324e-05,8.089999937510584e-05,0.006151619999582181,0.0003187999998772284,0.43007873999995355,0.003952640000352403,0.009416459999556537
1712,1713,8.59999272506684e-07,8.140000063576736e-05,8.318000036524608e-05,0.00604187999961141,0.000371380000069621,0.4309442400004627,0.003940059999877121,0.009341659999699914
1713,1714,8.200004231184721e-07,8.642000029794872e-05,8.550000020477456e-05,0.005625700000018696,0.00035888000056729654,0.43232466000008574,0.004077359999428154,0.009458980000272278
1714,1715,9.000003046821803e-07,8.50799995532725e-05,8.35000002552988e-05,0.00557656000055431,0.0003425200000492623,0.43828751999972154,0.005200519999925745,0.009513919999881182
1715,1716,9.599996701581404e-07,8.183999962056987e-05,8.444000013696495e-05,0.006367560000217054,0.00038383999999496153,0.4265283199991245,0.003933620000316296,0.009289419999913662
1716,1717,7.599996024509892e-07,8.655999954498839e-05,8.344000016222708e-05,0.006309559999863268,0.0003651200000604149,0.42864888000003704,0.003952779999963241,0.009293000000616303
1717,1718,7.800001185387373e-07,8.555999957025052e-05,7.956000044941902e-05,0.00582274000007601,0.00032171999991987833,0.42973840000013297,0.004004900000654743,0.009163619999526418
1718,1719,7.799993909429759e-07,0.00011092000022472348,0.00010517999980947934,0.006685320000178763,0.0003477800004475284,0.42960989999992305,0.004664839999895776,0.009494199999971897
1719,1720,8.399998478125781e-07,8.332000033988152e-05,8.385999935853761e-05,0.00617205999988073,0.0003545000003214227,0.4327709600001981,0.003996380000171484,0.009451220000119064
1720,1721,8.600003639003262e-07,8.486000006087124e-05,8.808000020508189e-05,0.006156259999988834,0.0003347000001667766,0.44447647999986656,0.00569878000060271,0.01164385999982187
1721,1722,8.799994247965514e-07,9.059999974851962e-05,8.953999968071002e-05,0.007757500000298023,0.00037561999997706155,0.4420254000004206,0.003928660000747186,0.009368259999973816
1722,1723,8.599996363045648e-07,8.301999987452291e-05,8.483999918098561e-05,0.005787799999961862,0.0003544000002875691,0.4356508799995936,0.004378400000132387,0.009434439999677125
1723,1724,7.80000482336618e-07,8.409999973082449e-05,8.500000003550668e-05,0.006198720000247704,0.000356419999661739,0.44702770000039893,0.004103979999854346,0.009507099999973434
1724,1725,1.0800005838973447e-06,8.352000004379079e-05,8.612000019638799e-05,0.006106139999974403,0.00035365999974601436,0.44396875999955226,0.004415300000255229,0.009497399999963818
1725,1726,7.999995432328433e-07,9.339999996882398e-05,9.126000077230856e-05,0.006865319999633357,0.0003568199997971533,0.4524007400003029,0.0040279199998622065,0.009474659999614232
1726,1727,6.999995093792677e-07,8.706000044185202e-05,8.362000044144224e-05,0.0062952199994469995,0.0003426200000831159,0.43413436000009825,0.004088440000123228,0.009335259999716072
1727,1728,7.399994501611218e-07,8.331999997608363e-05,8.365999965462834e-05,0.006295479999607778,0.0003270199998951284,0.4293235800003458,0.003934759999901871,0.009455760000128067
1728,1729,8.800001523923129e-07,9.092000000237022e-05,8.208000035665463e-05,0.006837000000086846,0.00034892000003310385,0.4341798199999175,0.004067200000281446,0.009530420000737649
1729,1730,8.800005161901936e-07,8.920000000216533e-05,8.466000035696197e-05,0.005715959999724874,0.0003205199995136354,0.4411807400003454,0.0040398799996182785,0.009616319999986444
1730,1731,8.999995770864189e-07,8.299999972223304e-05,8.401999984926078e-05,0.006175460000667954,0.00037112000027264005,0.43874761999977635,0.0040332799995667305,0.009770400000707013
1731,1732,7.000002369750291e-07,8.835999979055487e-05,8.395999975618906e-05,0.006284580000283313,0.00034808000054908916,0.4409131400003389,0.004161240000030375,0.009685579999859329
1732,1733,7.199996616691351e-07,8.329999982379377e-05,7.622000011906494e-05,0.0061915799997223075,0.0003507400004309602,0.44292784000026586,0.004103920000125072,0.009411639999962062
1733,1734,8.200000593205914e-07,8.307999960379674e-05,8.360000028915238e-05,0.006143379999775789,0.0003446200000325916,0.4347628200001054,0.004180820000328822,0.00971761999935552
1734,1735,7.80000482336618e-07,8.448000007774681e-05,8.52399996801978e-05,0.006102160000591539,0.0003546799998730421,0.44856849999996484,0.003958079998847097,0.009478520000266144
1735,1736,8.600003639003262e-07,8.744000042497646e-05,8.330000018759165e-05,0.005805200000031619,0.0003621000003477093,0.43431027999977234,0.004038940000464208,0.009638759999870673
1736,1737,8.400002116104588e-07,8.35999999253545e-05,8.372000011149793e-05,0.0060305000002699675,0.0003615999998146435,0.44703274000021337,0.004090000000360305,0.00956906000028539
1737,1738,9.000003046821803e-07,8.45799997478025e-05,8.37400002637878e-05,0.006322139999610954,0.00034832000019378027,0.4412475999997696,0.004066899999816087,0.009568080000462942
1738,1739,8.800001523923129e-07,8.77599999512313e-05,8.395999975618906e-05,0.005933500000537606,0.00034718000024440697,0.442096440000023,0.003968759999770555,0.00967454000019643
1739,1740,8.400002116104588e-07,8.681999970576726e-05,8.422000028076581e-05,0.006259739999950398,0.00035022000047320035,0.44786894000026223,0.004302460000326391,0.009738099999594851
1740,1741,9.199997293762863e-07,8.28400003229035e-05,8.388000023842323e-05,0.006441139999878942,0.0003567000003386056,0.44138758000080996,0.004036860000269371,0.009519799999907264
1741,1742,7.999999070307239e-07,8.295999941765331e-05,8.366000001842621e-05,0.006334180000703782,0.00035287999962747564,0.442634199999884,0.004428139999436098,0.009591480000381125
1742,1743,7.600003300467506e-07,8.552000035706442e-05,7.743999995000195e-05,0.0061393800002406355,0.0003420599998207763,0.45747144000015394,0.004190240000025369,0.00985895999983768
1743,1744,8.600000001024455e-07,8.454000017081853e-05,8.354000019608065e-05,0.006072760000097333,0.0003530400001181988,0.4511933800000406,0.004265140000279643,0.00975345999977435
1744,1745,1.319999500992708e-06,8.958000034908764e-05,8.494000030623283e-05,0.0063452999998844465,0.00035194000010960733,0.4536428400002478,0.004254460000083782,0.009851759999946808
1745,1746,6.999998731771484e-07,8.297999993374105e-05,8.403999963775277e-05,0.005865499999708845,0.00034058000019285826,0.44752303999957804,0.0040800800004944906,0.009535139999934472
1746,1747,8.200000593205914e-07,8.339999985764734e-05,8.36600003822241e-05,0.006146739999894635,0.00034969999942404686,0.4524851800000761,0.004231679999429616,0.009756040000138456
1747,1748,8.600003639003262e-07,8.368000017071609e-05,8.261999937531073e-05,0.005799900000056368,0.00032166000019060446,0.4409262599998328,0.004158860000461573,0.009643640000285813
1748,1749,8.399998478125781e-07,8.36600003822241e-05,8.397999990847894e-05,0.006098340000244206,0.0003507400000671623,0.45182349999995497,0.004144799999994575,0.009763800000291667
1749,1750,7.80000482336618e-07,8.415999982389622e-05,8.333999940077775e-05,0.006024339999930817,0.00035036000044783575,0.4451630400006252,0.004114939999999479,0.00949374000010721
1750,1751,8.400002116104588e-07,8.402000021305867e-05,8.435999989160336e-05,0.00634336000039184,0.00035435999998298937,0.4470906600003218,0.004215719999774592,0.010321960000146646
1751,1752,8.200000593205914e-07,8.780000025581103e-05,0.00010210000036749988,0.006447240000125021,0.00035438000013527927,0.4558192399996187,0.003961699999854318,0.009632060000149068
1752,1753,1.0799994925037026e-06,8.609999968030024e-05,8.434000010311138e-05,0.006401360000381828,0.0003945799999200972,0.4485638400004973,0.004246900000362075,0.009544360000290908
1753,1754,1.1199997970834375e-06,8.344000052602496e-05,8.318000000144821e-05,0.0062429599991446596,0.00035780000034719707,0.46858988000021784,0.004081240000232356,0.009727999999813618
1754,1755,8.600003639003262e-07,9.341999975731596e-05,8.964000007836149e-05,0.007143259999793372,0.00035438000049907713,0.4528463600003306,0.004339720000280068,0.009736719999636989
1755,1756,8.200004231184721e-07,8.529999977326951e-05,8.57800001540454e-05,0.005996499999673688,0.0003580399996280903,0.45652073999990533,0.005286680000062915,0.010580520000075921
1756,1757,8.800001523923129e-07,9.425999996892642e-05,9.058000032382551e-05,0.006499860000258195,0.0003552599999238737,0.4571253599991906,0.004325720000269939,0.00971032000015839
1757,1758,1.160000465461053e-06,0.00010309999925084412,8.949999973992818e-05,0.006792119999954593,0.0003843999991659075,0.46533562000040546,0.004133640000145533,0.009917599999971572
1758,1759,7.400001777568832e-07,8.385999972233548e-05,8.67600003402913e-05,0.005873620000420488,0.00035064000039710665,0.4606567600003473,0.004356000000188942,0.009721159999753582
1759,1760,1.2999997125007213e-06,9.009999994304962e-05,8.498000024701469e-05,0.00618698000034783,0.0003512399998726323,0.4633643799996207,0.004353819999960251,0.009888900000078138
1760,1761,8.000002708286047e-07,8.348000010300893e-05,8.501999982399867e-05,0.0066793599999073194,0.00038301999957184306,0.460315239999909,0.004219400000147288,0.01034596000026795
1761,1762,8.200004231184721e-07,8.370000032300595e-05,8.467999978165608e-05,0.006421300000874907,0.0003587999995943392,0.4644397600004595,0.0041458199997578046,0.0099060799995641
1762,1763,8.600000001024455e-07,8.444000013696495e-05,8.369999995920807e-05,0.0062568000004830536,0.0003524199997627875,0.4634138800000073,0.00412683999966248,0.009820879999460885
1763,1764,8.800005161901936e-07,8.592000012868084e-05,8.681999934196938e-05,0.006466579999323585,0.0003512400002364302,0.4649312799996551,0.004196239999873797,0.009902099999453639
1764,1765,9.599996701581404e-07,8.358000013686251e-05,8.7599999824306e-05,0.0065210800003114855,0.00036436000009416604,0.4681183599997894,0.004054160000305273,0.009862460000294958
1765,1766,7.000002369750291e-07,8.572000006097369e-05,8.82399999682093e-05,0.006278160000147181,0.00035177999998268204,0.47840183999978764,0.0042400399997859495,0.01039357999979984
1766,1767,1.1999996786471457e-06,8.427999964624177e-05,8.505999976478051e-05,0.0064900600002147256,0.0003621600000769831,0.4638772999998764,0.00433086000084586,0.009717839999939314
1767,1768,8.400002116104588e-07,8.6860000010347e-05,8.42400000692578e-05,0.006184519999442273,0.0003583999994589249,0.45881124000006823,0.004329219999999623,0.00985767999991367
1768,1769,9.999999747378752e-07,8.569999990868383e-05,8.931999982451089e-05,0.006170060000295052,0.00035495999982231296,0.46598338000076184,0.003940140000486281,0.00983306000016455
1769,1770,7.399998139590025e-07,9.044000034919009e-05,8.571999969717581e-05,0.006150519999573589,0.0003629999995609978,0.45749069999983477,0.004292340000029071,0.009929480000209878
1770,1771,7.999999070307239e-07,8.49000000016531e-05,8.612000092398376e-05,0.006028319999677479,0.0003437200004555052,0.4584448199999315,0.004135940000560367,0.00979540000007546
1771,1772,8.400005754083395e-07,8.535999950254336e-05,9.286000058637001e-05,0.0061299799996049845,0.0003412600002775434,0.46746647999971175,0.0040492400006769454,0.00966474000015296
1772,1773,8.400002116104588e-07,8.584000024711714e-05,8.39199998154072e-05,0.006467620000330498,0.0003279000004113186,0.47212425999969126,0.004815459999736049,0.00988781999985804
1773,1774,1.0399995517218486e-06,9.078000039153267e-05,8.618000028945972e-05,0.006428719999894384,0.0003572199999325676,0.4710961200002203,0.004191340000033961,0.009757659999741009
1774,1775,9.400002454640343e-07,8.821999981591943e-05,8.535999986634125e-05,0.006054000000222004,0.0003692200003570179,0.4619338600001356,0.004181980000066687,0.009758979999605798
1775,1776,9.400002454640343e-07,8.482000048388727e-05,8.54600002639927e-05,0.006047840000246651,0.0003378600002179155,0.45523622000000613,0.004175559999930556,0.009861259999888716
1776,1777,8.800005161901936e-07,8.454000017081853e-05,8.503999997628852e-05,0.005960879999838653,0.00035807999993267006,0.46257264000014403,0.004076619999977993,0.009838180000224383
1777,1778,9.800005500437692e-07,8.49799998832168e-05,8.657999933348037e-05,0.006231959999786341,0.00035806000050797593,0.4650716600001033,0.00422891999987769,0.009990099999777157
1778,1779,9.20000093174167e-07,8.600000037404243e-05,8.623999929113779e-05,0.0062376199999562235,0.0003590000000258442,0.4617510400003084,0.00413055999961216,0.00987890000033076
1779,1780,9.00000668480061e-07,9.732000035000965e-05,8.844000039971433e-05,0.007206099999530124,0.00035361999980523253,0.46506181999939145,0.004445940000005066,0.009979960000055143
1780,1781,7.800001185387373e-07,8.420000012847595e-05,8.781999968050513e-05,0.006575560000055702,0.00035514000010152815,0.4675038600002154,0.004171639999913168,0.009867759999906411
1781,1782,7.999999070307239e-07,9.374000001116656e-05,8.480000033159741e-05,0.007075260000056005,0.00036502000075415707,0.46765894000018304,0.004232520000005025,0.009816860000501037
1782,1783,7.400001777568832e-07,8.700000071257819e-05,8.81799995113397e-05,0.006264360000204761,0.0003585399997973582,0.4707652400004008,0.004390819999389351,0.0100797800001601
1783,1784,8.800001523923129e-07,8.533999971405137e-05,8.678000012878329e-05,0.0065374999998311974,0.00035653999948408454,0.48054616000044914,0.004552340000009281,0.01000767999976233
1784,1785,8.800005161901936e-07,9.131999941018876e-05,9.204000052704941e-05,0.006402180000441149,0.0003559999997378327,0.4646431000004668,0.00449585999995179,0.009786560000429744
1785,1786,1.0200001270277426e-06,8.481999975629151e-05,8.768000043346547e-05,0.006346000000121421,0.00035701999950106257,0.46444632000020647,0.004117240000050515,0.010053020000486867
1786,1787,7.600003300467506e-07,9.201999928336591e-05,9.348000021418557e-05,0.007360920000064652,0.0003907000002072891,0.46852726000070105,0.004358800000045448,0.009950719999324065
1787,1788,9.000003046821803e-07,9.023999955388717e-05,8.834000036586075e-05,0.006588619999820367,0.0003611399995861575,0.47108876000020244,0.004215820000172244,0.009781719999955385
1788,1789,7.599999662488699e-07,8.524000040779355e-05,8.607999989180825e-05,0.006303079999634064,0.00035635999993246517,0.4685921400006919,0.00437153999992006,0.010178060000180266
1789,1790,1.1599997378652915e-06,8.560000060242601e-05,8.897999978216831e-05,0.006475660000069184,0.0003650000002380693,0.47300189999987197,0.004251519999888842,0.009959359999993467
1790,1791,7.800001185387373e-07,8.60599997395184e-05,8.667999973113182e-05,0.006099379999795929,0.00037052000043331647,0.4694405000002007,0.00421617999963928,0.009982779999336343
1791,1792,8.600003639003262e-07,8.458000011160038e-05,8.556000029784628e-05,0.006333599999925355,0.00036713999979838264,0.47535163999964425,0.004975539999941247,0.010723140000118292
1792,1793,8.200000593205914e-07,8.957999962149188e-05,8.492000015394296e-05,0.006229480000547483,0.0003602999997383449,0.4698975200004497,0.004177539999727742,0.009955820000323001
1793,1794,9.00000668480061e-07,8.401999984926078e-05,8.521999989170581e-05,0.006480179999925895,0.00035564000027079603,0.47070194000007176,0.004182880000735167,0.009994380000352975
1794,1795,7.80000482336618e-07,8.683999985805712e-05,8.885999995982275e-05,0.006070619999809424,0.00036617999976442663,0.4778336600003968,0.004394339999998919,0.010133700000005774
1795,1796,9.20000093174167e-07,8.975999990070704e-05,8.552000035706442e-05,0.005946739999490092,0.0003676399996038526,0.46632767999981295,0.004464239999288111,0.010137240000403835
1796,1797,6.999998731771484e-07,8.796000038273633e-05,8.726000050955918e-05,0.006535599999915575,0.00036172000000078697,0.47822441999996956,0.004422659999909229,0.01008719999990717
1797,1798,8.600000001024455e-07,8.905999966373202e-05,8.543999974790495e-05,0.0061251999999512915,0.00036897999998473094,0.46467480000064826,0.004355979999672854,0.009984699999768054
1798,1799,8.200000593205914e-07,8.844000003591646e-05,9.565999971528072e-05,0.00599549999969895,0.0003544999999576248,0.47463622000032046,0.004310300000724965,0.010292679999838582
1799,1800,8.600000001024455e-07,8.49600004585227e-05,8.707999950274825e-05,0.006224519999886979,0.000355400000262307,0.4700932800002192,0.004383780000352999,0.009987579999869923
1800,1801,8.800001523923129e-07,9.022000012919307e-05,8.603999995102641e-05,0.006164439999702153,0.00036326000044937243,0.4753474200002529,0.004250280000269413,0.010015960000237101
1801,1802,8.399994840146973e-07,8.709999965503812e-05,8.560000060242601e-05,0.0059982999999192545,0.00036332000054244417,0.47593782000039936,0.004417159999866272,0.010188939999352442
1802,1803,1.0400002793176099e-06,8.662000036565586e-05,8.596000043326057e-05,0.006270980000044802,0.00036691999994218347,0.4856358800003363,0.004315739999947254,0.010054420000233221
1803,1804,8.800001523923129e-07,9.309999950346537e-05,9.629999985918402e-05,0.006381580000379472,0.0003618599996116245,0.4785971999997855,0.004350359999443753,0.010088920000271173
1804,1805,8.000002708286047e-07,8.70199997734744e-05,8.637999999336899e-05,0.006524039999931119,0.0003568800002540229,0.4824972599999455,0.0042967199995473495,0.0099456600000849
1805,1806,9.400002454640343e-07,9.023999991768506e-05,8.69200004672166e-05,0.006091379999634228,0.0003559400003723567,0.48221399999965797,0.004386539999904926,0.01084160000027623
1806,1807,9.200004569720476e-07,9.154000035778153e-05,8.985999993456062e-05,0.0062327400006324755,0.0003705399991304148,0.48507087999896614,0.005006880000291858,0.013583039999866741
1807,1808,8.400002116104588e-07,9.707999997772276e-05,9.181999994325451e-05,0.0066386200000124514,0.00036376000025484245,0.47541844000043054,0.004163359999802196,0.010171859999900335
1808,1809,9.199997293762863e-07,8.641999993415083e-05,8.564000017940998e-05,0.006087679999836837,0.0003707399995619198,0.47680626000001214,0.004443619999437942,0.01015955999973812
1809,1810,7.80000482336618e-07,9.06000001123175e-05,8.508000028086826e-05,0.007155279999642517,0.000381720000950736,0.4791844999996101,0.0043138399996678345,0.010257479999563657
1810,1811,7.400001777568832e-07,8.644000008644071e-05,8.699999998498242e-05,0.0065370399999665095,0.0003617599999415688,0.4808931600004144,0.004184680000253138,0.00991786000013235
1811,1812,9.999996109399944e-07,8.760000018810387e-05,8.654000048409216e-05,0.006548159999874769,0.0003686199997900985,0.4752182800002629,0.004288739999537938,0.010080260000177078
1812,1813,8.599996363045648e-07,8.59400002809707e-05,8.65200003318023e-05,0.006018479999693227,0.0003665600001113489,0.4743032400005177,0.004246640000201296,0.010166119999848889
1813,1814,7.399998139590025e-07,9.592000023985747e-05,0.00011363999983586837,0.007134880000376142,0.00040226000019174537,0.47769913999909475,0.004386220000014873,0.01000099999946542
1814,1815,8.399991202168167e-07,8.763999976508785e-05,8.616000013716985e-05,0.006083179999768618,0.0003618399998231325,0.48155646000050184,0.0046587600001657846,0.010303980000026058
1815,1816,8.600003639003262e-07,8.752000030654017e-05,9.016000039991922e-05,0.006100879999939935,0.00037052000043331647,0.4797130600003584,0.004478080000262707,0.01088588000056916
1816,1817,9.199997293762863e-07,8.667999973113182e-05,8.851999955368228e-05,0.006673759999830509,0.0003733600002306048,0.4767824800001108,0.004360000000451692,0.009957660000145552
1817,1818,8.399998478125781e-07,9.219999992637895e-05,8.140000027196947e-05,0.006557319999774336,0.00037799999954586384,0.49443280000014056,0.004209579999951529,0.010161380000135977
1818,1819,8.800005161901936e-07,9.220000029017684e-05,8.746000021346845e-05,0.0063506200000119865,0.0003617599999415688,0.4978906400003325,0.004343479999806732,0.010312900000280933
1819,1820,7.999999070307239e-07,8.689999995112885e-05,8.611999983259011e-05,0.006086880000657402,0.00036573999968823043,0.49243445999964025,0.004272459999992861,0.010133379999751923
1820,1821,9.199993655784056e-07,9.547999943606555e-05,9.37399992835708e-05,0.007310679999864078,0.0003938400001061382,0.4948723600002268,0.004499940000096103,0.010296339999331394
1821,1822,7.999995432328433e-07,8.7100000018836e-05,8.720000078028533e-05,0.0067653000001882905,0.000356620000093244,0.49266247999948976,0.004242199999498553,0.010228320000533132
