,Unnamed: 0,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
1677,1677,1678,8.000002708286047e-07,8.099999831756577e-06,7.649999970453792e-05,0.006032019999838667,0.0003437600003962871,0.4236087599998427,0.0038972800000919962,0.009342560000004595
1678,1678,1679,9.200004569720476e-07,8.099999831756577e-06,7.939999850350432e-05,0.005582680000225082,0.0003354200001922436,0.4344281400004547,0.003949819999616011,0.009308600000076694
1679,1679,1680,7.999999070307239e-07,8.559998968848959e-06,8.579999921494163e-05,0.0055787600002076936,0.0003468999995675404,0.4144883999997546,0.0043440000001282895,0.009208079999734765
1680,1680,1681,8.20000423118472e-07,7.860000187065452e-06,8.233999978983775e-05,0.006324920000042767,0.0003533400002197596,0.4189227599999867,0.003929139999308972,0.009126539999851958
1681,1681,1682,8.999999408842995e-07,8.019999222597108e-06,8.087999958661385e-05,0.0059450399996421755,0.00034259999993082604,0.4408833200002846,0.00609812000002421,0.014618780000455444
1682,1682,1683,1.4600002032238992e-06,8.099999831756577e-06,7.835999931558036e-05,0.006688340000619064,0.00035878000053344287,0.4883316400002514,0.007080660000428906,0.010726839999915685
1683,1683,1684,8.000002708286047e-07,1.3480000052368269e-05,7.593999980599619e-05,0.0075722199995652785,0.0005142199999681907,0.44018658000022703,0.003969820000202162,0.00925245999969775
1684,1684,1685,8.999992132885381e-07,8.240000170189887e-06,7.905999882495962e-05,0.00583948000021337,0.00035144000030413737,0.4195571399999608,0.003911099999459111,0.009066699999675621
1685,1685,1686,7.799997547408565e-07,7.820000610081479e-06,7.819999882485718e-05,0.006034199999339762,0.00035397999999986496,0.41854525999988257,0.004076019999774872,0.009185599999909757
1686,1686,1687,8.80000152392313e-07,8.140001591527835e-06,7.865999868954532e-05,0.005694579999908456,0.000311639999927138,0.4179129199997987,0.0039415999995981105,0.0093116199997894
1687,1687,1688,9.200004569720476e-07,7.560000813100487e-06,6.889999931445346e-05,0.0057549399996787536,0.00034558000006654763,0.4154173800001445,0.0038871600001584732,0.009062540000013542
1688,1688,1689,8.199996955227106e-07,7.239999831654131e-06,7.321999946725554e-05,0.00672666000064055,0.00035218000011809635,0.4212050799997087,0.004040019999956712,0.009347100000013596
1689,1689,1690,9.60000033956021e-07,7.300000288523734e-06,7.014000002527609e-05,0.005933600000207662,0.00034395999973639845,0.41997474000017976,0.004063479999967967,0.009346539999751258
1690,1690,1691,8.399998478125781e-07,7.280000136233866e-06,6.94600006681867e-05,0.005789440000080503,0.00035406000024522654,0.4144499400001223,0.0038630200000625337,0.009289040000294336
1691,1691,1692,8.80000152392313e-07,7.579998055007309e-06,7.623999990755693e-05,0.0058383399995364,0.00035442000007606116,0.4284225399998832,0.003981600000042817,0.009811279999848922
1692,1692,1693,7.599999662488698e-07,8.02000067778863e-06,8.256000000983477e-05,0.0060630600000877175,0.0003323400000226684,0.4553861199998209,0.004014539999843692,0.009349360000123852
1693,1693,1694,9.200004569720476e-07,7.879998884163797e-06,8.171999943442642e-05,0.006507200000487501,0.00035406000060902445,0.4427449600003456,0.003930219999529072,0.009236479999890437
1694,1694,1695,9.399998816661535e-07,7.960000948514789e-06,8.140000063576736e-05,0.0059676200002286356,0.0003585599995858502,0.436999480000668,0.0041111199996521465,0.009453539999958594
1695,1695,1696,8.600000001024454e-07,8.260000322479755e-06,7.917999973869883e-05,0.006112420000499696,0.0003688999997393693,0.4220627399994555,0.004007239999918965,0.009271299999818438
1696,1696,1697,7.999995432328433e-07,8.119998528854922e-06,7.726000039838254e-05,0.00615722000002279,0.000333860000318964,0.4226465199997619,0.0038579000000027006,0.009244720000060623
1697,1697,1698,7.400001777568831e-07,8.679999154992402e-06,7.697999899392016e-05,0.006199899999774061,0.0003293199999461649,0.4824789199999941,0.004021179999836022,0.01352660000011383
1698,1698,1699,1.5400000847876072e-06,7.259999983943999e-06,8.102000065264292e-05,0.00667539999994915,0.00036680000011983787,0.4839912800001912,0.004128019999916433,0.009324399999240996
1699,1699,1700,7.799997547408565e-07,7.980000373208895e-06,8.492000051774085e-05,0.006234760001098039,0.00035391999990679317,0.4917919799991069,0.004072140000062063,0.009643439999854307
1700,1700,1701,1.4000001101521774e-06,7.980001100804657e-06,8.574000021326356e-05,0.009968300000036836,0.0005342199998267461,0.4420677399997658,0.004039119999652029,0.009502279999651364
1701,1701,1702,8.399998478125781e-07,8.55999969644472e-06,7.594000053359195e-05,0.00623734000037075,0.0003485400004137773,0.4596838800000114,0.004113840000354686,0.00947470000028261
1702,1702,1703,7.799997547408565e-07,7.899999764049425e-06,8.184000034816563e-05,0.006165440000404488,0.00035449999923002905,0.4306582399993204,0.004010579999885522,0.009328480000112905
1703,1703,1704,7.599999662488698e-07,7.919999916339293e-06,8.211999956984073e-05,0.005760060000466183,0.0003438999996433267,0.42958768000062253,0.004022579999946175,0.00941473999992013
1704,1704,1705,8.399998478125781e-07,8.160000288626178e-06,8.268000165116973e-05,0.0060060199994040895,0.000340180000057444,0.4532058600001619,0.004123800000161282,0.009460160000162431
1705,1705,1706,1.1199994332855566e-06,7.939999341033399e-06,8.233999978983775e-05,0.00693327999979374,0.0005341599997336743,0.4891920399997616,0.004154600000038046,0.0095149600001605
1706,1706,1707,8.799997885944323e-07,8.220001473091542e-06,8.232000036514364e-05,0.005908960000306251,0.0003447000002779532,0.44169302000009336,0.004084719999809749,0.009360539999761386
1707,1707,1708,7.599996024509892e-07,8.019999950192868e-06,8.188000065274536e-05,0.005571540000164532,0.0003563199999916833,0.4319983199995477,0.004246300000522753,0.00952811999923142
1708,1708,1709,1.1399995855754242e-06,8.399999205721543e-06,7.575999989057891e-05,0.006545359999654466,0.00036633999989135193,0.4402317199997924,0.00381930000075954,0.009275840000191238
1709,1709,1710,8.599996363045649e-07,7.3199997132178394e-06,7.536000048276037e-05,0.0058626400001230644,0.0003400399997190107,0.4323392199999944,0.004527819999930216,0.009532839999155841
1710,1710,1711,7.999999070307239e-07,7.320000440813601e-06,6.986000007600524e-05,0.0057666200002131525,0.0003465399997367058,0.4337554799996724,0.0039293600002565645,0.009439900000143098
1711,1711,1712,8.80000152392313e-07,7.360001472989097e-06,6.998000026214868e-05,0.0061516199995821814,0.00031879999987722836,0.4300787399999536,0.003952640000352403,0.009416459999556537
1712,1712,1713,8.599992725066841e-07,7.980001100804657e-06,7.663999931537547e-05,0.00604187999961141,0.000371380000069621,0.4309442400004627,0.003940059999877121,0.009341659999699914
1713,1713,1714,8.20000423118472e-07,8.599999273428693e-06,8.347999973921106e-05,0.005625700000018696,0.00035888000056729654,0.43232466000008574,0.004077359999428154,0.009458980000272278
1714,1714,1715,9.000003046821804e-07,8.040000830078498e-06,8.27999996545259e-05,0.0055765600005543104,0.0003425200000492623,0.4382875199997216,0.005200519999925745,0.00951391999988118
1715,1715,1716,9.599996701581406e-07,8.84000037331134e-06,8.663999979034998e-05,0.006367560000217054,0.00038383999999496153,0.4265283199991245,0.003933620000316296,0.009289419999913662
1716,1716,1717,7.599996024509892e-07,7.919999916339293e-06,7.34799999918323e-05,0.006309559999863268,0.0003651200000604149,0.4286488800000369,0.003952779999963241,0.009293000000616305
1717,1717,1718,7.800001185387373e-07,7.599999662488699e-06,7.60199996875599e-05,0.00582274000007601,0.0003217199999198784,0.42973840000013297,0.004004900000654743,0.00916361999952642
1718,1718,1719,7.799993909429759e-07,8.000000525498762e-06,8.281999907922e-05,0.006685320000178763,0.00034778000044752836,0.4296098999999231,0.004664839999895776,0.009494199999971895
1719,1719,1720,8.399998478125781e-07,8.860000525601208e-06,7.65999997383915e-05,0.00617205999988073,0.0003545000003214227,0.4327709600001981,0.003996380000171484,0.009451220000119064
1720,1720,1721,8.600003639003261e-07,7.960000220919029e-06,8.094000004348345e-05,0.006156259999988835,0.0003347000001667766,0.44447647999986656,0.00569878000060271,0.01164385999982187
1721,1721,1722,8.799994247965513e-07,9.160000627161934e-06,7.666000019526109e-05,0.007757500000298023,0.0003756199999770616,0.4420254000004206,0.003928660000747186,0.009368259999973816
1722,1722,1723,8.599996363045649e-07,8.459999662591144e-06,7.762000095681287e-05,0.005787799999961861,0.0003544000002875691,0.4356508799995936,0.0043784000001323865,0.009434439999677123
1723,1723,1724,7.80000482336618e-07,8.13999940874055e-06,7.059999988996424e-05,0.006198720000247704,0.00035641999966173904,0.4470277000003989,0.004103979999854346,0.009507099999973434
1724,1724,1725,1.0800005838973447e-06,7.499999628635123e-06,8.171999870683066e-05,0.006106139999974403,0.0003536599997460144,0.44396875999955226,0.004415300000255229,0.009497399999963818
1725,1725,1726,7.999995432328433e-07,8.159999561030418e-06,9.025999970617704e-05,0.006865319999633357,0.0003568199997971533,0.4524007400003029,0.004027919999862207,0.009474659999614232
1726,1726,1727,6.999995093792677e-07,8.099999104160815e-06,8.299999972223304e-05,0.006295219999447,0.0003426200000831159,0.4341343600000983,0.004088440000123228,0.009335259999716072
1727,1727,1728,7.399994501611219e-07,8.49999996717088e-06,8.297999956994318e-05,0.006295479999607778,0.00032701999989512835,0.4293235800003458,0.003934759999901871,0.009455760000128068
1728,1728,1729,8.80000152392313e-07,8.460000390186907e-06,8.362000080524013e-05,0.0068370000000868465,0.00034892000003310385,0.4341798199999175,0.004067200000281446,0.009530420000737649
1729,1729,1730,8.800005161901935e-07,8.080000407062471e-06,8.332000070367939e-05,0.0057159599997248746,0.00032051999951363534,0.4411807400003454,0.004039879999618279,0.009616319999986444
1730,1730,1731,8.999995770864189e-07,8.259999594883993e-06,7.688000041525811e-05,0.006175460000667954,0.0003711200002726401,0.4387476199997764,0.0040332799995667305,0.009770400000707013
1731,1731,1732,7.000002369750291e-07,7.380000170087442e-06,8.057999730226584e-05,0.006284580000283313,0.0003480800005490892,0.4409131400003389,0.004161240000030375,0.009685579999859329
1732,1732,1733,7.199996616691352e-07,8.099999104160815e-06,8.774000016273931e-05,0.0061915799997223075,0.0003507400004309602,0.44292784000026586,0.0041039200001250714,0.009411639999962062
1733,1733,1734,8.200000593205915e-07,8.140000863932073e-06,8.376000041607768e-05,0.006143379999775789,0.0003446200000325916,0.4347628200001054,0.004180820000328822,0.00971761999935552
1734,1734,1735,7.80000482336618e-07,8.799999341135844e-06,8.468000014545396e-05,0.006102160000591539,0.00035467999987304216,0.4485684999999648,0.003958079998847097,0.009478520000266144
1735,1735,1736,8.600003639003261e-07,8.64000103319995e-06,8.400000078836455e-05,0.005805200000031619,0.00036210000034770935,0.4343102799997723,0.004038940000464208,0.009638759999870673
1736,1736,1737,8.400002116104588e-07,9.199999476550147e-06,8.354000019608065e-05,0.006030500000269968,0.0003615999998146435,0.44703274000021337,0.0040900000003603046,0.00956906000028539
1737,1737,1738,9.000003046821804e-07,8.859999798005447e-06,8.378000056836754e-05,0.006322139999610954,0.00034832000019378027,0.4412475999997696,0.004066899999816086,0.009568080000462942
1738,1738,1739,8.80000152392313e-07,8.16000101622194e-06,8.928000024752692e-05,0.005933500000537606,0.00034718000024440697,0.44209644000002296,0.003968759999770555,0.00967454000019643
1739,1739,1740,8.400002116104588e-07,8.079998951870949e-06,7.762000022921711e-05,0.006259739999950398,0.00035022000047320035,0.44786894000026223,0.004302460000326391,0.009738099999594851
1740,1740,1741,9.199997293762863e-07,1.3139998918632045e-05,7.782000029692427e-05,0.006441139999878942,0.0003567000003386056,0.44138758000081,0.004036860000269371,0.009519799999907264
1741,1741,1742,7.999999070307239e-07,8.460000390186907e-06,7.178000014391727e-05,0.006334180000703782,0.00035287999962747564,0.442634199999884,0.0044281399994360975,0.009591480000381123
1742,1742,1743,7.600003300467507e-07,7.439999899361283e-06,7.732000085525215e-05,0.006139380000240636,0.00034205999982077633,0.4574714400001539,0.004190240000025369,0.00985895999983768
1743,1743,1744,8.600000001024454e-07,7.6000011176802215e-06,8.438000004389324e-05,0.006072760000097333,0.00035304000011819885,0.4511933800000406,0.004265140000279643,0.00975345999977435
1744,1744,1745,1.319999500992708e-06,8.07999967946671e-06,8.741999990888872e-05,0.0063452999998844465,0.00035194000010960733,0.4536428400002478,0.004254460000083782,0.009851759999946808
1745,1745,1746,6.999998731771484e-07,8.120000711642205e-06,8.404000182054006e-05,0.005865499999708845,0.00034058000019285826,0.4475230399995781,0.0040800800004944906,0.009535139999934472
1746,1746,1747,8.200000593205915e-07,9.559999307384715e-06,8.46599999931641e-05,0.006146739999894635,0.00034969999942404686,0.4524851800000761,0.004231679999429616,0.009756040000138456
1747,1747,1748,8.600003639003261e-07,8.180000440916046e-06,8.351999931619503e-05,0.005799900000056368,0.0003216600001906045,0.4409262599998328,0.004158860000461573,0.009643640000285813
1748,1748,1749,8.399998478125781e-07,8.49999996717088e-06,8.363999877474271e-05,0.006098340000244206,0.0003507400000671623,0.451823499999955,0.004144799999994575,0.009763800000291669
1749,1749,1750,7.80000482336618e-07,8.13999940874055e-06,8.407999921473674e-05,0.006024339999930817,0.00035036000044783575,0.4451630400006252,0.004114939999999479,0.00949374000010721
1750,1750,1751,8.400002116104588e-07,1.365999924018979e-05,8.410000009462237e-05,0.0063433600003918395,0.00035435999998298937,0.4470906600003218,0.004215719999774592,0.010321960000146645
1751,1751,1752,8.200000593205915e-07,8.200000593205914e-06,8.683999985805712e-05,0.0064472400001250214,0.00035438000013527927,0.4558192399996187,0.003961699999854318,0.00963206000014907
1752,1752,1753,1.0799994925037026e-06,8.179999713320286e-06,8.419999867328442e-05,0.006401360000381828,0.0003945799999200972,0.4485638400004973,0.004246900000362075,0.009544360000290908
1753,1753,1754,1.1199997970834377e-06,8.420001540798694e-06,8.25399998575449e-05,0.00624295999914466,0.00035780000034719707,0.4685898800002178,0.0040812400002323565,0.009727999999813618
1754,1754,1755,8.600003639003261e-07,7.54000066081062e-06,8.713999995961786e-05,0.007143259999793372,0.00035438000049907713,0.4528463600003306,0.004339720000280068,0.009736719999636987
1755,1755,1756,8.20000423118472e-07,8.64000030560419e-06,8.633999968878924e-05,0.005996499999673688,0.0003580399996280903,0.4565207399999053,0.005286680000062915,0.01058052000007592
1756,1756,1757,8.80000152392313e-07,8.180000440916046e-06,9.063999968930147e-05,0.006499860000258195,0.0003552599999238737,0.4571253599991906,0.004325720000269939,0.00971032000015839
1757,1757,1758,1.160000465461053e-06,8.259999594883993e-06,8.706000080564991e-05,0.006792119999954593,0.0003843999991659075,0.4653356200004055,0.004133640000145533,0.009917599999971572
1758,1758,1759,7.400001777568831e-07,8.220000745495782e-06,8.503999997628852e-05,0.005873620000420489,0.00035064000039710665,0.4606567600003473,0.004356000000188942,0.009721159999753582
1759,1759,1760,1.2999997125007213e-06,8.219999290304259e-06,8.453999980702065e-05,0.006186980000347829,0.0003512399998726323,0.4633643799996207,0.004353819999960251,0.009888900000078138
1760,1760,1761,8.000002708286047e-07,8.859999070409685e-06,8.451999965473079e-05,0.00667935999990732,0.0003830199995718431,0.46031523999990903,0.004219400000147288,0.01034596000026795
1761,1761,1762,8.20000423118472e-07,8.880000677891076e-06,8.45400005346164e-05,0.006421300000874907,0.0003587999995943392,0.4644397600004595,0.0041458199997578046,0.0099060799995641
1762,1762,1763,8.600000001024454e-07,9.219998901244253e-06,8.465999853797257e-05,0.0062568000004830536,0.0003524199997627875,0.4634138800000073,0.00412683999966248,0.009820879999460885
